App,Date,Month,CW,Platform,Campaign name,Source,Cost Net EUR,CPC Net EUR,Cost Gross EUR,EUR/USD,Cost Net USD,CPC Net USD,Cost Gross USD,Impressions,Clicks,Installs,CR %,02_Reopenings,03_Reopeners,04_Search,05_Favorite,06_DetailPage,07_ListPage,08_Email,09_Call,c_1eug9m,c_20gv5l,c_2gdlep,c_3mcwle,c_3mn473,c_3wmgwg,c_cxohyw,c_m8n2gh,c_ngwhy6,c_ptqr8d,c_qkf8fk,c_rf7rq2,c_siuh6e,c_wzuz9r,c_xb349m,c_xwzmca
Autoscout RM,2014-01-14,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3667,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-15,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3606,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-16,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3597,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-17,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3584,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-18,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3584,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-19,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3584,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-20,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3566,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-21,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3526,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-22,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3566,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-23,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3639,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-24,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3687,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-25,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3687,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-26,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3687,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-27,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3658,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-28,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3649,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-29,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3608,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-30,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-31,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-01,2,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-02,2,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-03,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3498,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-04,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3519,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-05,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3543,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-06,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3495,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-07,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-08,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-09,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-10,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3638,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-11,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3676,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-12,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3573,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-13,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3675,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-14,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-15,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-16,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-17,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3699,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-18,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3731,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-19,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3745,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-20,2,8,iPhone,Browsers,Trademob DSP,42.24,0.33,48.195840000000004,1.3706,57.894144000000004,0.45229800000000003,66.057218304,33048,128,46,35.9375,78,18,189,15,411,339,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,22,0
Autoscout RM,2014-02-21,2,8,iPhone,Browsers,Trademob DSP,206.25,0.33,235.33125,1.3707,282.706875,0.45233100000000004,322.56854437500004,54295,625,259,41.44,584,102,637,52,1459,1036,0,11,0,352,0,0,14,0,0,17,0,0,0,0,0,2,119,1
Autoscout RM,2014-02-22,2,8,iPhone,Browsers,Trademob DSP,251.46,0.33,286.91586,1.3707,344.676222,0.45233100000000004,393.275569302,57402,762,294,38.582677165354326,345,96,412,8,938,752,0,0,0,228,0,0,2,0,0,1,1,0,0,0,0,1,100,0
Autoscout RM,2014-02-23,2,8,iPhone,Browsers,Trademob DSP,289.08000000000004,0.33,329.84028000000006,1.3707,396.2419560000001,0.45233100000000004,452.1120717960001,64005,876,342,39.04109589041096,467,109,443,29,1252,1002,0,3,0,314,0,0,2,0,0,4,0,0,0,0,0,0,109,0
Autoscout RM,2014-02-24,2,9,iPhone,Browsers,Trademob DSP,257.40000000000003,0.33,293.69340000000005,1.3735,353.5389,0.453255,403.3878849000001,57170,780,273,35.0,344,89,256,9,692,499,0,0,0,409,0,0,9,0,0,21,0,0,1,1,0,0,176,0
Autoscout RM,2014-02-25,2,9,iPhone,Browsers,Trademob DSP,236.94,0.33,270.34854,1.3754,325.887276,0.453882,371.837381916,56660,718,225,31.337047353760443,313,71,286,27,839,482,2,10,0,241,0,0,13,0,0,16,0,0,0,0,0,0,116,0
Autoscout RM,2014-02-26,2,9,iPhone,Browsers,Trademob DSP,70.29,0.33,80.20089,1.3726,96.48005400000001,0.452958,110.083741614,31832,213,46,21.5962441314554,27,15,13,0,35,19,0,0,0,55,0,0,3,0,0,7,0,0,0,0,0,0,15,0
Autoscout RM,2014-02-27,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3656,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-28,2,9,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3813,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-01,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3791,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-02,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3658,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-03,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-04,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-05,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-06,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3602,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-07,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3641,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-08,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3594,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-09,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3612,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-10,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3587,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-11,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3587,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-12,1,2,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3587,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-13,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3654,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-14,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3667,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-15,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3606,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-16,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3597,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-17,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3584,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-18,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3584,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-19,1,3,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3584,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-20,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3566,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-21,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3526,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-22,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3566,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-23,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3639,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-24,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3687,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-25,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3687,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-26,1,4,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3687,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-27,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3658,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-28,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3649,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-29,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3608,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-30,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-31,1,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-01,2,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-02,2,5,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-03,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3498,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-04,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3519,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-05,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3543,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-06,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3495,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-07,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-08,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-09,2,6,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-10,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3638,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-11,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3676,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-12,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3573,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-13,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3675,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-14,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-15,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-16,2,7,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-17,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3699,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-18,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3731,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-19,2,8,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3745,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-20,2,8,iPhone,Browsers,Trademob DSP,255.75,0.33,291.81075,1.3706,350.53095,0.45229800000000003,399.95581395,43329,775,321,41.41935483870968,584,136,534,65,1573,875,2,1,0,570,0,0,24,0,0,45,0,0,0,1,0,1,248,0
